Inflections: 3180 forms
Lemma	Form	Analysis (UniMorph)
girtin	de-man-gir-in-ewe	V;PRS;IND;ArgNO2P;ArgAC1P;[EWE]
girtin	de-man-gir-in-e	V;PRS;IND;ArgNO2P;ArgAC1P;[E]
girtin	de-yan-gir-in-ewe	V;PRS;IND;ArgNO2P;ArgAC3P;[EWE]
girtin	de-yan-gir-in-e	V;PRS;IND;ArgNO2P;ArgAC3P;[E]
girtin	de-ş-gir-in-ewe	V;PRS;IND;ArgNO2P;[ÎŞ];[EWE]
girtin	de-ş-gir-in-e	V;PRS;IND;ArgNO2P;[ÎŞ];[E]
girtin	de-ş-im-gir-in-ewe	V;PRS;IND;ArgNO2P;[ÎŞ];ArgAC1S;[EWE]
girtin	de-ş-im-gir-in-e	V;PRS;IND;ArgNO2P;[ÎŞ];ArgAC1S;[E]
girtin	de-ş-î-gir-in-ewe	V;PRS;IND;ArgNO2P;[ÎŞ];ArgAC3S;[EWE]
girtin	de-ş-î-gir-in-e	V;PRS;IND;ArgNO2P;[ÎŞ];ArgAC3S;[E]
girtin	de-ş-man-gir-in-ewe	V;PRS;IND;ArgNO2P;[ÎŞ];ArgAC1P;[EWE]
girtin	de-ş-man-gir-in-e	V;PRS;IND;ArgNO2P;[ÎŞ];ArgAC1P;[E]
girtin	de-ş-yan-gir-in-ewe	V;PRS;IND;ArgNO2P;[ÎŞ];ArgAC3P;[EWE]
girtin	de-ş-yan-gir-in-e	V;PRS;IND;ArgNO2P;[ÎŞ];ArgAC3P;[E]
girtin	de-m-gir-in-ewe	V;PRS;IND;ArgNO3P;ArgAC1S;[EWE]
girtin	de-m-gir-in-e	V;PRS;IND;ArgNO3P;ArgAC1S;[E]
girtin	de-t-gir-in-ewe	V;PRS;IND;ArgNO3P;ArgAC2S;[EWE]
girtin	de-t-gir-in-e	V;PRS;IND;ArgNO3P;ArgAC2S;[E]
girtin	de-y-gir-in-ewe	V;PRS;IND;ArgNO3P;ArgAC3S;[EWE]
girtin	de-y-gir-in-e	V;PRS;IND;ArgNO3P;ArgAC3S;[E]
girtin	de-man-gir-in-ewe	V;PRS;IND;ArgNO3P;ArgAC1P;[EWE]
girtin	de-man-gir-in-e	V;PRS;IND;ArgNO3P;ArgAC1P;[E]
girtin	de-tan-gir-in-ewe	V;PRS;IND;ArgNO3P;ArgAC2P;[EWE]
girtin	de-tan-gir-in-e	V;PRS;IND;ArgNO3P;ArgAC2P;[E]
girtin	de-yan-gir-in-ewe	V;PRS;IND;ArgNO3P;ArgAC3P;[EWE]
girtin	de-yan-gir-in-e	V;PRS;IND;ArgNO3P;ArgAC3P;[E]
girtin	de-ş-gir-in-ewe	V;PRS;IND;ArgNO3P;[ÎŞ];[EWE]
girtin	de-ş-gir-in-e	V;PRS;IND;ArgNO3P;[ÎŞ];[E]
girtin	de-ş-im-gir-in-ewe	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC1S;[EWE]
girtin	de-ş-im-gir-in-e	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC1S;[E]
girtin	de-ş-it-gir-in-ewe	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC2S;[EWE]
girtin	de-ş-it-gir-in-e	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC2S;[E]
girtin	de-ş-î-gir-in-ewe	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC3S;[EWE]
girtin	de-ş-î-gir-in-e	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC3S;[E]
girtin	de-ş-man-gir-in-ewe	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC1P;[EWE]
girtin	de-ş-man-gir-in-e	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC1P;[E]
girtin	de-ş-tan-gir-in-ewe	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC2P;[EWE]
girtin	de-ş-tan-gir-in-e	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC2P;[E]
girtin	de-ş-yan-gir-in-ewe	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC3P;[EWE]
girtin	de-ş-yan-gir-in-e	V;PRS;IND;ArgNO3P;[ÎŞ];ArgAC3P;[E]
girtin	na-gir-im-ewe	V;PRS;IND;NEG;ArgNO1S;[EWE]
girtin	na-gir-im-e	V;PRS;IND;NEG;ArgNO1S;[E]
girtin	na-gir-ît-ewe	V;PRS;IND;NEG;ArgNO2S;[EWE]
girtin	na-gir-ît-e	V;PRS;IND;NEG;ArgNO2S;[E]
girtin	na-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;[EWE]
girtin	na-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;[E]
girtin	na-gir-în-ewe	V;PRS;IND;NEG;ArgNO1P;[EWE]
girtin	na-gir-în-e	V;PRS;IND;NEG;ArgNO1P;[E]
girtin	na-gir-in-ewe	V;PRS;IND;NEG;ArgNO2P;[EWE]
girtin	na-gir-in-e	V;PRS;IND;NEG;ArgNO2P;[E]
girtin	na-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;[EWE]
girtin	na-gir-in-e	V;PRS;IND;NEG;ArgNO3P;[E]
girtin	na-t-gir-im-ewe	V;PRS;IND;NEG;ArgNO1S;ArgAC2S;[EWE]
girtin	na-t-gir-im-e	V;PRS;IND;NEG;ArgNO1S;ArgAC2S;[E]
girtin	na-y-gir-im-ewe	V;PRS;IND;NEG;ArgNO1S;ArgAC3S;[EWE]
girtin	na-y-gir-im-e	V;PRS;IND;NEG;ArgNO1S;ArgAC3S;[E]
girtin	na-tan-gir-im-ewe	V;PRS;IND;NEG;ArgNO1S;ArgAC2P;[EWE]
girtin	na-tan-gir-im-e	V;PRS;IND;NEG;ArgNO1S;ArgAC2P;[E]
girtin	na-yan-gir-im-ewe	V;PRS;IND;NEG;ArgNO1S;ArgAC3P;[EWE]
girtin	na-yan-gir-im-e	V;PRS;IND;NEG;ArgNO1S;ArgAC3P;[E]
girtin	na-ş-gir-im-ewe	V;PRS;IND;NEG;ArgNO1S;[ÎŞ];[EWE]
girtin	na-ş-gir-im-e	V;PRS;IND;NEG;ArgNO1S;[ÎŞ];[E]
girtin	na-ş-it-gir-im-ewe	V;PRS;IND;NEG;ArgNO1S;[ÎŞ];ArgAC2S;[EWE]
girtin	na-ş-it-gir-im-e	V;PRS;IND;NEG;ArgNO1S;[ÎŞ];ArgAC2S;[E]
girtin	na-ş-î-gir-im-ewe	V;PRS;IND;NEG;ArgNO1S;[ÎŞ];ArgAC3S;[EWE]
girtin	na-ş-î-gir-im-e	V;PRS;IND;NEG;ArgNO1S;[ÎŞ];ArgAC3S;[E]
girtin	na-ş-tan-gir-im-ewe	V;PRS;IND;NEG;ArgNO1S;[ÎŞ];ArgAC2P;[EWE]
girtin	na-ş-tan-gir-im-e	V;PRS;IND;NEG;ArgNO1S;[ÎŞ];ArgAC2P;[E]
girtin	na-ş-yan-gir-im-ewe	V;PRS;IND;NEG;ArgNO1S;[ÎŞ];ArgAC3P;[EWE]
girtin	na-ş-yan-gir-im-e	V;PRS;IND;NEG;ArgNO1S;[ÎŞ];ArgAC3P;[E]
girtin	na-m-gir-ît-ewe	V;PRS;IND;NEG;ArgNO2S;ArgAC1S;[EWE]
girtin	na-m-gir-ît-e	V;PRS;IND;NEG;ArgNO2S;ArgAC1S;[E]
girtin	na-y-gir-ît-ewe	V;PRS;IND;NEG;ArgNO2S;ArgAC3S;[EWE]
girtin	na-y-gir-ît-e	V;PRS;IND;NEG;ArgNO2S;ArgAC3S;[E]
girtin	na-man-gir-ît-ewe	V;PRS;IND;NEG;ArgNO2S;ArgAC1P;[EWE]
girtin	na-man-gir-ît-e	V;PRS;IND;NEG;ArgNO2S;ArgAC1P;[E]
girtin	na-yan-gir-ît-ewe	V;PRS;IND;NEG;ArgNO2S;ArgAC3P;[EWE]
girtin	na-yan-gir-ît-e	V;PRS;IND;NEG;ArgNO2S;ArgAC3P;[E]
girtin	na-ş-gir-ît-ewe	V;PRS;IND;NEG;ArgNO2S;[ÎŞ];[EWE]
girtin	na-ş-gir-ît-e	V;PRS;IND;NEG;ArgNO2S;[ÎŞ];[E]
girtin	na-ş-im-gir-ît-ewe	V;PRS;IND;NEG;ArgNO2S;[ÎŞ];ArgAC1S;[EWE]
girtin	na-ş-im-gir-ît-e	V;PRS;IND;NEG;ArgNO2S;[ÎŞ];ArgAC1S;[E]
girtin	na-ş-î-gir-ît-ewe	V;PRS;IND;NEG;ArgNO2S;[ÎŞ];ArgAC3S;[EWE]
girtin	na-ş-î-gir-ît-e	V;PRS;IND;NEG;ArgNO2S;[ÎŞ];ArgAC3S;[E]
girtin	na-ş-man-gir-ît-ewe	V;PRS;IND;NEG;ArgNO2S;[ÎŞ];ArgAC1P;[EWE]
girtin	na-ş-man-gir-ît-e	V;PRS;IND;NEG;ArgNO2S;[ÎŞ];ArgAC1P;[E]
girtin	na-ş-yan-gir-ît-ewe	V;PRS;IND;NEG;ArgNO2S;[ÎŞ];ArgAC3P;[EWE]
girtin	na-ş-yan-gir-ît-e	V;PRS;IND;NEG;ArgNO2S;[ÎŞ];ArgAC3P;[E]
girtin	na-m-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;ArgAC1S;[EWE]
girtin	na-m-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;ArgAC1S;[E]
girtin	na-t-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;ArgAC2S;[EWE]
girtin	na-t-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;ArgAC2S;[E]
girtin	na-y-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;ArgAC3S;[EWE]
girtin	na-y-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;ArgAC3S;[E]
girtin	na-man-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;ArgAC1P;[EWE]
girtin	na-man-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;ArgAC1P;[E]
girtin	na-tan-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;ArgAC2P;[EWE]
girtin	na-tan-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;ArgAC2P;[E]
girtin	na-yan-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;ArgAC3P;[EWE]
girtin	na-yan-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;ArgAC3P;[E]
girtin	na-ş-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];[EWE]
girtin	na-ş-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];[E]
girtin	na-ş-im-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC1S;[EWE]
girtin	na-ş-im-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC1S;[E]
girtin	na-ş-it-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC2S;[EWE]
girtin	na-ş-it-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC2S;[E]
girtin	na-ş-î-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC3S;[EWE]
girtin	na-ş-î-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC3S;[E]
girtin	na-ş-man-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC1P;[EWE]
girtin	na-ş-man-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC1P;[E]
girtin	na-ş-tan-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC2P;[EWE]
girtin	na-ş-tan-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC2P;[E]
girtin	na-ş-yan-gir-êt-ewe	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC3P;[EWE]
girtin	na-ş-yan-gir-êt-e	V;PRS;IND;NEG;ArgNO3S;[ÎŞ];ArgAC3P;[E]
girtin	na-t-gir-în-ewe	V;PRS;IND;NEG;ArgNO1P;ArgAC2S;[EWE]
girtin	na-t-gir-în-e	V;PRS;IND;NEG;ArgNO1P;ArgAC2S;[E]
girtin	na-y-gir-în-ewe	V;PRS;IND;NEG;ArgNO1P;ArgAC3S;[EWE]
girtin	na-y-gir-în-e	V;PRS;IND;NEG;ArgNO1P;ArgAC3S;[E]
girtin	na-tan-gir-în-ewe	V;PRS;IND;NEG;ArgNO1P;ArgAC2P;[EWE]
girtin	na-tan-gir-în-e	V;PRS;IND;NEG;ArgNO1P;ArgAC2P;[E]
girtin	na-yan-gir-în-ewe	V;PRS;IND;NEG;ArgNO1P;ArgAC3P;[EWE]
girtin	na-yan-gir-în-e	V;PRS;IND;NEG;ArgNO1P;ArgAC3P;[E]
girtin	na-ş-gir-în-ewe	V;PRS;IND;NEG;ArgNO1P;[ÎŞ];[EWE]
girtin	na-ş-gir-în-e	V;PRS;IND;NEG;ArgNO1P;[ÎŞ];[E]
girtin	na-ş-it-gir-în-ewe	V;PRS;IND;NEG;ArgNO1P;[ÎŞ];ArgAC2S;[EWE]
girtin	na-ş-it-gir-în-e	V;PRS;IND;NEG;ArgNO1P;[ÎŞ];ArgAC2S;[E]
girtin	na-ş-î-gir-în-ewe	V;PRS;IND;NEG;ArgNO1P;[ÎŞ];ArgAC3S;[EWE]
girtin	na-ş-î-gir-în-e	V;PRS;IND;NEG;ArgNO1P;[ÎŞ];ArgAC3S;[E]
girtin	na-ş-tan-gir-în-ewe	V;PRS;IND;NEG;ArgNO1P;[ÎŞ];ArgAC2P;[EWE]
girtin	na-ş-tan-gir-în-e	V;PRS;IND;NEG;ArgNO1P;[ÎŞ];ArgAC2P;[E]
girtin	na-ş-yan-gir-în-ewe	V;PRS;IND;NEG;ArgNO1P;[ÎŞ];ArgAC3P;[EWE]
girtin	na-ş-yan-gir-în-e	V;PRS;IND;NEG;ArgNO1P;[ÎŞ];ArgAC3P;[E]
girtin	na-m-gir-in-ewe	V;PRS;IND;NEG;ArgNO2P;ArgAC1S;[EWE]
girtin	na-m-gir-in-e	V;PRS;IND;NEG;ArgNO2P;ArgAC1S;[E]
girtin	na-y-gir-in-ewe	V;PRS;IND;NEG;ArgNO2P;ArgAC3S;[EWE]
girtin	na-y-gir-in-e	V;PRS;IND;NEG;ArgNO2P;ArgAC3S;[E]
girtin	na-man-gir-in-ewe	V;PRS;IND;NEG;ArgNO2P;ArgAC1P;[EWE]
girtin	na-man-gir-in-e	V;PRS;IND;NEG;ArgNO2P;ArgAC1P;[E]
girtin	na-yan-gir-in-ewe	V;PRS;IND;NEG;ArgNO2P;ArgAC3P;[EWE]
girtin	na-yan-gir-in-e	V;PRS;IND;NEG;ArgNO2P;ArgAC3P;[E]
girtin	na-ş-gir-in-ewe	V;PRS;IND;NEG;ArgNO2P;[ÎŞ];[EWE]
girtin	na-ş-gir-in-e	V;PRS;IND;NEG;ArgNO2P;[ÎŞ];[E]
girtin	na-ş-im-gir-in-ewe	V;PRS;IND;NEG;ArgNO2P;[ÎŞ];ArgAC1S;[EWE]
girtin	na-ş-im-gir-in-e	V;PRS;IND;NEG;ArgNO2P;[ÎŞ];ArgAC1S;[E]
girtin	na-ş-î-gir-in-ewe	V;PRS;IND;NEG;ArgNO2P;[ÎŞ];ArgAC3S;[EWE]
girtin	na-ş-î-gir-in-e	V;PRS;IND;NEG;ArgNO2P;[ÎŞ];ArgAC3S;[E]
girtin	na-ş-man-gir-in-ewe	V;PRS;IND;NEG;ArgNO2P;[ÎŞ];ArgAC1P;[EWE]
girtin	na-ş-man-gir-in-e	V;PRS;IND;NEG;ArgNO2P;[ÎŞ];ArgAC1P;[E]
girtin	na-ş-yan-gir-in-ewe	V;PRS;IND;NEG;ArgNO2P;[ÎŞ];ArgAC3P;[EWE]
girtin	na-ş-yan-gir-in-e	V;PRS;IND;NEG;ArgNO2P;[ÎŞ];ArgAC3P;[E]
girtin	na-m-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;ArgAC1S;[EWE]
girtin	na-m-gir-in-e	V;PRS;IND;NEG;ArgNO3P;ArgAC1S;[E]
girtin	na-t-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;ArgAC2S;[EWE]
girtin	na-t-gir-in-e	V;PRS;IND;NEG;ArgNO3P;ArgAC2S;[E]
girtin	na-y-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;ArgAC3S;[EWE]
girtin	na-y-gir-in-e	V;PRS;IND;NEG;ArgNO3P;ArgAC3S;[E]
girtin	na-man-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;ArgAC1P;[EWE]
girtin	na-man-gir-in-e	V;PRS;IND;NEG;ArgNO3P;ArgAC1P;[E]
girtin	na-tan-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;ArgAC2P;[EWE]
girtin	na-tan-gir-in-e	V;PRS;IND;NEG;ArgNO3P;ArgAC2P;[E]
girtin	na-yan-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;ArgAC3P;[EWE]
girtin	na-yan-gir-in-e	V;PRS;IND;NEG;ArgNO3P;ArgAC3P;[E]
girtin	na-ş-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];[EWE]
girtin	na-ş-gir-in-e	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];[E]
girtin	na-ş-im-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC1S;[EWE]
girtin	na-ş-im-gir-in-e	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC1S;[E]
girtin	na-ş-it-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC2S;[EWE]
girtin	na-ş-it-gir-in-e	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC2S;[E]
girtin	na-ş-î-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC3S;[EWE]
girtin	na-ş-î-gir-in-e	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC3S;[E]
girtin	na-ş-man-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC1P;[EWE]
girtin	na-ş-man-gir-in-e	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC1P;[E]
girtin	na-ş-tan-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC2P;[EWE]
girtin	na-ş-tan-gir-in-e	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC2P;[E]
girtin	na-ş-yan-gir-in-ewe	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC3P;[EWE]
girtin	na-ş-yan-gir-in-e	V;PRS;IND;NEG;ArgNO3P;[ÎŞ];ArgAC3P;[E]
girtin	bi-gir-im-ewe	V;PRS;SBJV;ArgNO1S;[EWE]
girtin	bi-gir-im-e	V;PRS;SBJV;ArgNO1S;[E]
girtin	bi-gir-ît-ewe	V;PRS;SBJV;ArgNO2S;[EWE]
girtin	bi-gir-ît-e	V;PRS;SBJV;ArgNO2S;[E]
girtin	bi-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;[EWE]
girtin	bi-gir-êt-e	V;PRS;SBJV;ArgNO3S;[E]
girtin	bi-gir-în-ewe	V;PRS;SBJV;ArgNO1P;[EWE]
girtin	bi-gir-în-e	V;PRS;SBJV;ArgNO1P;[E]
girtin	bi-gir-in-ewe	V;PRS;SBJV;ArgNO2P;[EWE]
girtin	bi-gir-in-e	V;PRS;SBJV;ArgNO2P;[E]
girtin	bi-gir-in-ewe	V;PRS;SBJV;ArgNO3P;[EWE]
girtin	bi-gir-in-e	V;PRS;SBJV;ArgNO3P;[E]
girtin	bi-t-gir-im-ewe	V;PRS;SBJV;ArgNO1S;ArgAC2S;[EWE]
girtin	bi-t-gir-im-e	V;PRS;SBJV;ArgNO1S;ArgAC2S;[E]
girtin	bi-y-gir-im-ewe	V;PRS;SBJV;ArgNO1S;ArgAC3S;[EWE]
girtin	bi-y-gir-im-e	V;PRS;SBJV;ArgNO1S;ArgAC3S;[E]
girtin	bi-tan-gir-im-ewe	V;PRS;SBJV;ArgNO1S;ArgAC2P;[EWE]
girtin	bi-tan-gir-im-e	V;PRS;SBJV;ArgNO1S;ArgAC2P;[E]
girtin	bi-yan-gir-im-ewe	V;PRS;SBJV;ArgNO1S;ArgAC3P;[EWE]
girtin	bi-yan-gir-im-e	V;PRS;SBJV;ArgNO1S;ArgAC3P;[E]
girtin	bi-ş-gir-im-ewe	V;PRS;SBJV;ArgNO1S;[ÎŞ];[EWE]
girtin	bi-ş-gir-im-e	V;PRS;SBJV;ArgNO1S;[ÎŞ];[E]
girtin	bi-ş-it-gir-im-ewe	V;PRS;SBJV;ArgNO1S;[ÎŞ];ArgAC2S;[EWE]
girtin	bi-ş-it-gir-im-e	V;PRS;SBJV;ArgNO1S;[ÎŞ];ArgAC2S;[E]
girtin	bi-ş-î-gir-im-ewe	V;PRS;SBJV;ArgNO1S;[ÎŞ];ArgAC3S;[EWE]
girtin	bi-ş-î-gir-im-e	V;PRS;SBJV;ArgNO1S;[ÎŞ];ArgAC3S;[E]
girtin	bi-ş-tan-gir-im-ewe	V;PRS;SBJV;ArgNO1S;[ÎŞ];ArgAC2P;[EWE]
girtin	bi-ş-tan-gir-im-e	V;PRS;SBJV;ArgNO1S;[ÎŞ];ArgAC2P;[E]
girtin	bi-ş-yan-gir-im-ewe	V;PRS;SBJV;ArgNO1S;[ÎŞ];ArgAC3P;[EWE]
girtin	bi-ş-yan-gir-im-e	V;PRS;SBJV;ArgNO1S;[ÎŞ];ArgAC3P;[E]
girtin	bi-m-gir-ît-ewe	V;PRS;SBJV;ArgNO2S;ArgAC1S;[EWE]
girtin	bi-m-gir-ît-e	V;PRS;SBJV;ArgNO2S;ArgAC1S;[E]
girtin	bi-y-gir-ît-ewe	V;PRS;SBJV;ArgNO2S;ArgAC3S;[EWE]
girtin	bi-y-gir-ît-e	V;PRS;SBJV;ArgNO2S;ArgAC3S;[E]
girtin	bi-man-gir-ît-ewe	V;PRS;SBJV;ArgNO2S;ArgAC1P;[EWE]
girtin	bi-man-gir-ît-e	V;PRS;SBJV;ArgNO2S;ArgAC1P;[E]
girtin	bi-yan-gir-ît-ewe	V;PRS;SBJV;ArgNO2S;ArgAC3P;[EWE]
girtin	bi-yan-gir-ît-e	V;PRS;SBJV;ArgNO2S;ArgAC3P;[E]
girtin	bi-ş-gir-ît-ewe	V;PRS;SBJV;ArgNO2S;[ÎŞ];[EWE]
girtin	bi-ş-gir-ît-e	V;PRS;SBJV;ArgNO2S;[ÎŞ];[E]
girtin	bi-ş-im-gir-ît-ewe	V;PRS;SBJV;ArgNO2S;[ÎŞ];ArgAC1S;[EWE]
girtin	bi-ş-im-gir-ît-e	V;PRS;SBJV;ArgNO2S;[ÎŞ];ArgAC1S;[E]
girtin	bi-ş-î-gir-ît-ewe	V;PRS;SBJV;ArgNO2S;[ÎŞ];ArgAC3S;[EWE]
girtin	bi-ş-î-gir-ît-e	V;PRS;SBJV;ArgNO2S;[ÎŞ];ArgAC3S;[E]
girtin	bi-ş-man-gir-ît-ewe	V;PRS;SBJV;ArgNO2S;[ÎŞ];ArgAC1P;[EWE]
girtin	bi-ş-man-gir-ît-e	V;PRS;SBJV;ArgNO2S;[ÎŞ];ArgAC1P;[E]
girtin	bi-ş-yan-gir-ît-ewe	V;PRS;SBJV;ArgNO2S;[ÎŞ];ArgAC3P;[EWE]
girtin	bi-ş-yan-gir-ît-e	V;PRS;SBJV;ArgNO2S;[ÎŞ];ArgAC3P;[E]
girtin	bi-m-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;ArgAC1S;[EWE]
girtin	bi-m-gir-êt-e	V;PRS;SBJV;ArgNO3S;ArgAC1S;[E]
girtin	bi-t-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;ArgAC2S;[EWE]
girtin	bi-t-gir-êt-e	V;PRS;SBJV;ArgNO3S;ArgAC2S;[E]
girtin	bi-y-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;ArgAC3S;[EWE]
girtin	bi-y-gir-êt-e	V;PRS;SBJV;ArgNO3S;ArgAC3S;[E]
girtin	bi-man-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;ArgAC1P;[EWE]
girtin	bi-man-gir-êt-e	V;PRS;SBJV;ArgNO3S;ArgAC1P;[E]
girtin	bi-tan-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;ArgAC2P;[EWE]
girtin	bi-tan-gir-êt-e	V;PRS;SBJV;ArgNO3S;ArgAC2P;[E]
girtin	bi-yan-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;ArgAC3P;[EWE]
girtin	bi-yan-gir-êt-e	V;PRS;SBJV;ArgNO3S;ArgAC3P;[E]
girtin	bi-ş-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;[ÎŞ];[EWE]
girtin	bi-ş-gir-êt-e	V;PRS;SBJV;ArgNO3S;[ÎŞ];[E]
girtin	bi-ş-im-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC1S;[EWE]
girtin	bi-ş-im-gir-êt-e	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC1S;[E]
girtin	bi-ş-it-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC2S;[EWE]
girtin	bi-ş-it-gir-êt-e	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC2S;[E]
girtin	bi-ş-î-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC3S;[EWE]
girtin	bi-ş-î-gir-êt-e	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC3S;[E]
girtin	bi-ş-man-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC1P;[EWE]
girtin	bi-ş-man-gir-êt-e	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC1P;[E]
girtin	bi-ş-tan-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC2P;[EWE]
girtin	bi-ş-tan-gir-êt-e	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC2P;[E]
girtin	bi-ş-yan-gir-êt-ewe	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC3P;[EWE]
girtin	bi-ş-yan-gir-êt-e	V;PRS;SBJV;ArgNO3S;[ÎŞ];ArgAC3P;[E]
girtin	bi-t-gir-în-ewe	V;PRS;SBJV;ArgNO1P;ArgAC2S;[EWE]
girtin	bi-t-gir-în-e	V;PRS;SBJV;ArgNO1P;ArgAC2S;[E]
girtin	bi-y-gir-în-ewe	V;PRS;SBJV;ArgNO1P;ArgAC3S;[EWE]
girtin	bi-y-gir-în-e	V;PRS;SBJV;ArgNO1P;ArgAC3S;[E]
girtin	bi-tan-gir-în-ewe	V;PRS;SBJV;ArgNO1P;ArgAC2P;[EWE]
girtin	bi-tan-gir-în-e	V;PRS;SBJV;ArgNO1P;ArgAC2P;[E]
girtin	bi-yan-gir-în-ewe	V;PRS;SBJV;ArgNO1P;ArgAC3P;[EWE]
girtin	bi-yan-gir-în-e	V;PRS;SBJV;ArgNO1P;ArgAC3P;[E]
girtin	bi-ş-gir-în-ewe	V;PRS;SBJV;ArgNO1P;[ÎŞ];[EWE]
girtin	bi-ş-gir-în-e	V;PRS;SBJV;ArgNO1P;[ÎŞ];[E]
girtin	bi-ş-it-gir-în-ewe	V;PRS;SBJV;ArgNO1P;[ÎŞ];ArgAC2S;[EWE]
